"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 06 18:13:38 GMT 2022","Tue Dec 06 18:13:39 GMT 2022","887","tests","test_LandingPage","TestLanding","","","test_what_test",""
"passed","Tue Dec 06 18:13:28 GMT 2022","Tue Dec 06 18:13:28 GMT 2022","43","tests","test_LandingPage","TestLanding","","","test_logo_header",""
"passed","Tue Dec 06 18:14:13 GMT 2022","Tue Dec 06 18:14:15 GMT 2022","1703","tests","test_LandingPage","TestLanding","","","test_project_block_logo_and_text",""
"passed","Tue Dec 06 18:14:42 GMT 2022","Tue Dec 06 18:14:43 GMT 2022","849","tests","test_LandingPage","TestLanding","","","test_link_linkedin",""
"passed","Tue Dec 06 18:14:06 GMT 2022","Tue Dec 06 18:14:07 GMT 2022","495","tests","test_LandingPage","TestLanding","","","test_why_exlab_block",""
"passed","Tue Dec 06 18:13:46 GMT 2022","Tue Dec 06 18:14:01 GMT 2022","15110","tests","test_LandingPage","TestLanding","","","test_logo_opportunity_block",""
"passed","Tue Dec 06 18:14:31 GMT 2022","Tue Dec 06 18:14:31 GMT 2022","224","tests","test_LandingPage","TestLanding","","","test_help_project_block",""
"passed","Tue Dec 06 18:13:41 GMT 2022","Tue Dec 06 18:13:42 GMT 2022","1389","tests","test_LandingPage","TestLanding","","","test_join_button",""
"passed","Tue Dec 06 18:14:03 GMT 2022","Tue Dec 06 18:14:03 GMT 2022","289","tests","test_LandingPage","TestLanding","","","test_opportunity_block",""
"passed","Tue Dec 06 18:13:34 GMT 2022","Tue Dec 06 18:13:34 GMT 2022","245","tests","test_LandingPage","TestLanding","","","test_link_mentors",""
"passed","Tue Dec 06 18:14:08 GMT 2022","Tue Dec 06 18:14:10 GMT 2022","1248","tests","test_LandingPage","TestLanding","","","test_why_exlab_button_join",""
"passed","Tue Dec 06 18:13:32 GMT 2022","Tue Dec 06 18:13:32 GMT 2022","150","tests","test_LandingPage","TestLanding","","","test_link_project",""
"passed","Tue Dec 06 18:14:11 GMT 2022","Tue Dec 06 18:14:11 GMT 2022","115","tests","test_LandingPage","TestLanding","","","test_project_block_header",""
"passed","Tue Dec 06 18:14:40 GMT 2022","Tue Dec 06 18:14:40 GMT 2022","213","tests","test_LandingPage","TestLanding","","","test_logo_footer",""
"passed","Tue Dec 06 18:13:30 GMT 2022","Tue Dec 06 18:13:30 GMT 2022","197","tests","test_LandingPage","TestLanding","","","test_link_o_nas",""
"passed","Tue Dec 06 18:14:38 GMT 2022","Tue Dec 06 18:14:38 GMT 2022","218","tests","test_LandingPage","TestLanding","","","test_stay_tune_block",""
"passed","Tue Dec 06 18:14:29 GMT 2022","Tue Dec 06 18:14:29 GMT 2022","520","tests","test_LandingPage","TestLanding","","","test_startup_block",""
"passed","Tue Dec 06 18:14:33 GMT 2022","Tue Dec 06 18:14:36 GMT 2022","3379","tests","test_LandingPage","TestLanding","","","test_button_boosty",""
"passed","Tue Dec 06 18:14:46 GMT 2022","Tue Dec 06 18:14:47 GMT 2022","1257","tests","test_LandingPage","TestLanding","","","test_link_telegram",""
"passed","Tue Dec 06 18:14:44 GMT 2022","Tue Dec 06 18:14:44 GMT 2022","348","tests","test_LandingPage","TestLanding","","","test_link_instagram",""
"passed","Tue Dec 06 18:13:44 GMT 2022","Tue Dec 06 18:13:44 GMT 2022","153","tests","test_LandingPage","TestLanding","","","test_link_position",""
"passed","Tue Dec 06 18:14:04 GMT 2022","Tue Dec 06 18:14:05 GMT 2022","269","tests","test_LandingPage","TestLanding","","","test_o_nas_block",""
"passed","Tue Dec 06 18:14:49 GMT 2022","Tue Dec 06 18:14:52 GMT 2022","2688","tests","test_LandingPage","TestLanding","","","test_link_youtube",""
"passed","Tue Dec 06 18:13:37 GMT 2022","Tue Dec 06 18:13:38 GMT 2022","283","tests","test_LandingPage","TestLanding","","","test_theme_color_button",""
"failed","Tue Dec 06 18:14:16 GMT 2022","Tue Dec 06 18:14:27 GMT 2022","10787","tests","test_LandingPage","TestLanding","","","test_mentors_cards",""
"passed","Tue Dec 06 18:14:53 GMT 2022","Tue Dec 06 18:14:53 GMT 2022","147","tests","test_LandingPage","TestLanding","","","test_link_mail_to",""
"passed","Tue Dec 06 18:13:36 GMT 2022","Tue Dec 06 18:13:36 GMT 2022","175","tests","test_LandingPage","TestLanding","","","test_link_startup",""
"passed","Tue Dec 06 18:13:27 GMT 2022","Tue Dec 06 18:13:27 GMT 2022","68","tests","test_LandingPage","TestLanding","","","test_smoke",""
