"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 06 15:54:54 GMT 2022","Tue Dec 06 15:54:55 GMT 2022","798","tests","test_LandingPage","TestLanding","","","test_project_block_logo_and_text",""
"passed","Tue Dec 06 15:54:03 GMT 2022","Tue Dec 06 15:54:03 GMT 2022","84","tests","test_LandingPage","TestLanding","","","test_logo_header",""
"passed","Tue Dec 06 15:55:13 GMT 2022","Tue Dec 06 15:55:13 GMT 2022","177","tests","test_LandingPage","TestLanding","","","test_stay_tune_block",""
"passed","Tue Dec 06 15:54:22 GMT 2022","Tue Dec 06 15:54:22 GMT 2022","116","tests","test_LandingPage","TestLanding","","","test_link_position",""
"passed","Tue Dec 06 15:55:01 GMT 2022","Tue Dec 06 15:55:01 GMT 2022","368","tests","test_LandingPage","TestLanding","","","test_startup_block",""
"passed","Tue Dec 06 15:54:41 GMT 2022","Tue Dec 06 15:54:41 GMT 2022","200","tests","test_LandingPage","TestLanding","","","test_opportunity_block",""
"passed","Tue Dec 06 15:54:45 GMT 2022","Tue Dec 06 15:54:46 GMT 2022","181","tests","test_LandingPage","TestLanding","","","test_why_exlab_block",""
"passed","Tue Dec 06 15:55:20 GMT 2022","Tue Dec 06 15:55:20 GMT 2022","254","tests","test_LandingPage","TestLanding","","","test_link_instagram",""
"passed","Tue Dec 06 15:54:24 GMT 2022","Tue Dec 06 15:54:39 GMT 2022","15120","tests","test_LandingPage","TestLanding","","","test_logo_opportunity_block",""
"passed","Tue Dec 06 15:55:03 GMT 2022","Tue Dec 06 15:55:04 GMT 2022","171","tests","test_LandingPage","TestLanding","","","test_help_project_block",""
"passed","Tue Dec 06 15:55:06 GMT 2022","Tue Dec 06 15:55:11 GMT 2022","5298","tests","test_LandingPage","TestLanding","","","test_button_boosty",""
"passed","Tue Dec 06 15:54:57 GMT 2022","Tue Dec 06 15:54:59 GMT 2022","2365","tests","test_LandingPage","TestLanding","","","test_mentors_cards",""
"passed","Tue Dec 06 15:54:43 GMT 2022","Tue Dec 06 15:54:43 GMT 2022","177","tests","test_LandingPage","TestLanding","","","test_o_nas_block",""
"passed","Tue Dec 06 15:54:07 GMT 2022","Tue Dec 06 15:54:07 GMT 2022","78","tests","test_LandingPage","TestLanding","","","test_link_project",""
"passed","Tue Dec 06 15:54:05 GMT 2022","Tue Dec 06 15:54:05 GMT 2022","68","tests","test_LandingPage","TestLanding","","","test_link_o_nas",""
"passed","Tue Dec 06 15:55:17 GMT 2022","Tue Dec 06 15:55:18 GMT 2022","877","tests","test_LandingPage","TestLanding","","","test_link_linkedin",""
"passed","Tue Dec 06 15:54:11 GMT 2022","Tue Dec 06 15:54:11 GMT 2022","78","tests","test_LandingPage","TestLanding","","","test_link_startup",""
"passed","Tue Dec 06 15:55:15 GMT 2022","Tue Dec 06 15:55:15 GMT 2022","149","tests","test_LandingPage","TestLanding","","","test_logo_footer",""
"passed","Tue Dec 06 15:55:22 GMT 2022","Tue Dec 06 15:55:25 GMT 2022","2078","tests","test_LandingPage","TestLanding","","","test_link_telegram",""
"passed","Tue Dec 06 15:54:13 GMT 2022","Tue Dec 06 15:54:13 GMT 2022","211","tests","test_LandingPage","TestLanding","","","test_theme_color_button",""
"passed","Tue Dec 06 15:54:52 GMT 2022","Tue Dec 06 15:54:52 GMT 2022","96","tests","test_LandingPage","TestLanding","","","test_project_block_header",""
"passed","Tue Dec 06 15:54:48 GMT 2022","Tue Dec 06 15:54:50 GMT 2022","2009","tests","test_LandingPage","TestLanding","","","test_why_exlab_button_join",""
"passed","Tue Dec 06 15:54:01 GMT 2022","Tue Dec 06 15:54:01 GMT 2022","96","tests","test_LandingPage","TestLanding","","","test_smoke",""
"passed","Tue Dec 06 15:54:17 GMT 2022","Tue Dec 06 15:54:20 GMT 2022","2107","tests","test_LandingPage","TestLanding","","","test_join_button",""
"passed","Tue Dec 06 15:55:27 GMT 2022","Tue Dec 06 15:55:28 GMT 2022","1935","tests","test_LandingPage","TestLanding","","","test_link_youtube",""
"passed","Tue Dec 06 15:54:09 GMT 2022","Tue Dec 06 15:54:09 GMT 2022","72","tests","test_LandingPage","TestLanding","","","test_link_mentors",""
"passed","Tue Dec 06 15:55:30 GMT 2022","Tue Dec 06 15:55:31 GMT 2022","97","tests","test_LandingPage","TestLanding","","","test_link_mail_to",""
"passed","Tue Dec 06 15:54:14 GMT 2022","Tue Dec 06 15:54:15 GMT 2022","1236","tests","test_LandingPage","TestLanding","","","test_what_test",""
