"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 05 08:39:57 GMT 2022","Mon Dec 05 08:39:58 GMT 2022","194","tests","test_LandingPage","TestLanding","","","test_help_project_block",""
"passed","Mon Dec 05 08:39:27 GMT 2022","Mon Dec 05 08:39:29 GMT 2022","2143","tests","test_LandingPage","TestLanding","","","test_join_button",""
"passed","Mon Dec 05 08:39:24 GMT 2022","Mon Dec 05 08:39:25 GMT 2022","1207","tests","test_LandingPage","TestLanding","","","test_what_test",""
"passed","Mon Dec 05 08:39:12 GMT 2022","Mon Dec 05 08:39:12 GMT 2022","278","tests","test_LandingPage","TestLanding","","","test_logo_header",""
"passed","Mon Dec 05 08:39:20 GMT 2022","Mon Dec 05 08:39:20 GMT 2022","84","tests","test_LandingPage","TestLanding","","","test_link_startup",""
"passed","Mon Dec 05 08:40:00 GMT 2022","Mon Dec 05 08:40:05 GMT 2022","5197","tests","test_LandingPage","TestLanding","","","test_button_boosty",""
"passed","Mon Dec 05 08:39:46 GMT 2022","Mon Dec 05 08:39:46 GMT 2022","91","tests","test_LandingPage","TestLanding","","","test_project_block_header",""
"passed","Mon Dec 05 08:39:42 GMT 2022","Mon Dec 05 08:39:44 GMT 2022","2006","tests","test_LandingPage","TestLanding","","","test_why_exlab_button_join",""
"passed","Mon Dec 05 08:39:55 GMT 2022","Mon Dec 05 08:39:55 GMT 2022","434","tests","test_LandingPage","TestLanding","","","test_startup_block",""
"passed","Mon Dec 05 08:39:48 GMT 2022","Mon Dec 05 08:39:49 GMT 2022","822","tests","test_LandingPage","TestLanding","","","test_project_block_logo_and_text",""
"passed","Mon Dec 05 08:40:26 GMT 2022","Mon Dec 05 08:40:26 GMT 2022","122","tests","test_LandingPage","TestLanding","","","test_link_mail_to",""
"passed","Mon Dec 05 08:39:16 GMT 2022","Mon Dec 05 08:39:16 GMT 2022","100","tests","test_LandingPage","TestLanding","","","test_link_project",""
"passed","Mon Dec 05 08:40:11 GMT 2022","Mon Dec 05 08:40:13 GMT 2022","1649","tests","test_LandingPage","TestLanding","","","test_link_linkedin",""
"passed","Mon Dec 05 08:39:18 GMT 2022","Mon Dec 05 08:39:18 GMT 2022","89","tests","test_LandingPage","TestLanding","","","test_link_mentors",""
"passed","Mon Dec 05 08:39:31 GMT 2022","Mon Dec 05 08:39:31 GMT 2022","154","tests","test_LandingPage","TestLanding","","","test_link_position",""
"passed","Mon Dec 05 08:39:35 GMT 2022","Mon Dec 05 08:39:36 GMT 2022","218","tests","test_LandingPage","TestLanding","","","test_opportunity_block",""
"passed","Mon Dec 05 08:40:18 GMT 2022","Mon Dec 05 08:40:20 GMT 2022","2028","tests","test_LandingPage","TestLanding","","","test_link_telegram",""
"passed","Mon Dec 05 08:40:07 GMT 2022","Mon Dec 05 08:40:07 GMT 2022","197","tests","test_LandingPage","TestLanding","","","test_stay_tune_block",""
"passed","Mon Dec 05 08:40:09 GMT 2022","Mon Dec 05 08:40:09 GMT 2022","178","tests","test_LandingPage","TestLanding","","","test_logo_footer",""
"passed","Mon Dec 05 08:39:22 GMT 2022","Mon Dec 05 08:39:23 GMT 2022","341","tests","test_LandingPage","TestLanding","","","test_theme_color_button",""
"passed","Mon Dec 05 08:39:51 GMT 2022","Mon Dec 05 08:39:53 GMT 2022","1853","tests","test_LandingPage","TestLanding","","","test_mentors_cards",""
"passed","Mon Dec 05 08:39:14 GMT 2022","Mon Dec 05 08:39:14 GMT 2022","99","tests","test_LandingPage","TestLanding","","","test_link_o_nas",""
"passed","Mon Dec 05 08:39:40 GMT 2022","Mon Dec 05 08:39:40 GMT 2022","194","tests","test_LandingPage","TestLanding","","","test_why_exlab_block",""
"passed","Mon Dec 05 08:39:38 GMT 2022","Mon Dec 05 08:39:38 GMT 2022","207","tests","test_LandingPage","TestLanding","","","test_o_nas_block",""
"passed","Mon Dec 05 08:40:15 GMT 2022","Mon Dec 05 08:40:16 GMT 2022","529","tests","test_LandingPage","TestLanding","","","test_link_instagram",""
"passed","Mon Dec 05 08:40:22 GMT 2022","Mon Dec 05 08:40:24 GMT 2022","2399","tests","test_LandingPage","TestLanding","","","test_link_youtube",""
"passed","Mon Dec 05 08:39:33 GMT 2022","Mon Dec 05 08:39:33 GMT 2022","156","tests","test_LandingPage","TestLanding","","","test_logo_opportunity_block",""
