"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 06 18:56:20 GMT 2022","Tue Dec 06 18:56:20 GMT 2022","150","tests","test_LandingPage","TestLanding","","","test_link_o_nas",""
"passed","Tue Dec 06 18:57:10 GMT 2022","Tue Dec 06 18:57:11 GMT 2022","770","tests","test_LandingPage","TestLanding","","","test_project_block_logo_and_text",""
"passed","Tue Dec 06 18:56:22 GMT 2022","Tue Dec 06 18:56:22 GMT 2022","170","tests","test_LandingPage","TestLanding","","","test_link_project",""
"passed","Tue Dec 06 18:57:00 GMT 2022","Tue Dec 06 18:57:00 GMT 2022","495","tests","test_LandingPage","TestLanding","","","test_why_exlab_block",""
"passed","Tue Dec 06 18:57:36 GMT 2022","Tue Dec 06 18:57:37 GMT 2022","1261","tests","test_LandingPage","TestLanding","","","test_link_linkedin",""
"passed","Tue Dec 06 18:57:26 GMT 2022","Tue Dec 06 18:57:30 GMT 2022","3880","tests","test_LandingPage","TestLanding","","","test_button_boosty",""
"passed","Tue Dec 06 18:56:57 GMT 2022","Tue Dec 06 18:56:58 GMT 2022","215","tests","test_LandingPage","TestLanding","","","test_o_nas_block",""
"passed","Tue Dec 06 18:57:34 GMT 2022","Tue Dec 06 18:57:34 GMT 2022","185","tests","test_LandingPage","TestLanding","","","test_logo_footer",""
"passed","Tue Dec 06 18:57:45 GMT 2022","Tue Dec 06 18:57:47 GMT 2022","1857","tests","test_LandingPage","TestLanding","","","test_link_youtube",""
"passed","Tue Dec 06 18:56:36 GMT 2022","Tue Dec 06 18:56:36 GMT 2022","177","tests","test_LandingPage","TestLanding","","","test_link_position",""
"passed","Tue Dec 06 18:57:39 GMT 2022","Tue Dec 06 18:57:40 GMT 2022","402","tests","test_LandingPage","TestLanding","","","test_link_instagram",""
"passed","Tue Dec 06 18:56:29 GMT 2022","Tue Dec 06 18:56:31 GMT 2022","1207","tests","test_LandingPage","TestLanding","","","test_what_test",""
"passed","Tue Dec 06 18:57:24 GMT 2022","Tue Dec 06 18:57:24 GMT 2022","183","tests","test_LandingPage","TestLanding","","","test_help_project_block",""
"passed","Tue Dec 06 18:56:38 GMT 2022","Tue Dec 06 18:56:53 GMT 2022","15118","tests","test_LandingPage","TestLanding","","","test_logo_opportunity_block",""
"passed","Tue Dec 06 18:57:03 GMT 2022","Tue Dec 06 18:57:05 GMT 2022","1608","tests","test_LandingPage","TestLanding","","","test_why_exlab_button_join",""
"passed","Tue Dec 06 18:56:18 GMT 2022","Tue Dec 06 18:56:18 GMT 2022","35","tests","test_LandingPage","TestLanding","","","test_logo_header",""
"passed","Tue Dec 06 18:57:49 GMT 2022","Tue Dec 06 18:57:49 GMT 2022","122","tests","test_LandingPage","TestLanding","","","test_link_mail_to",""
"passed","Tue Dec 06 18:56:28 GMT 2022","Tue Dec 06 18:56:29 GMT 2022","246","tests","test_LandingPage","TestLanding","","","test_theme_color_button",""
"passed","Tue Dec 06 18:56:16 GMT 2022","Tue Dec 06 18:56:16 GMT 2022","64","tests","test_LandingPage","TestLanding","","","test_smoke",""
"passed","Tue Dec 06 18:56:24 GMT 2022","Tue Dec 06 18:56:24 GMT 2022","155","tests","test_LandingPage","TestLanding","","","test_link_mentors",""
"passed","Tue Dec 06 18:57:22 GMT 2022","Tue Dec 06 18:57:22 GMT 2022","414","tests","test_LandingPage","TestLanding","","","test_startup_block",""
"passed","Tue Dec 06 18:57:07 GMT 2022","Tue Dec 06 18:57:07 GMT 2022","111","tests","test_LandingPage","TestLanding","","","test_project_block_header",""
"passed","Tue Dec 06 18:57:32 GMT 2022","Tue Dec 06 18:57:32 GMT 2022","200","tests","test_LandingPage","TestLanding","","","test_stay_tune_block",""
"passed","Tue Dec 06 18:56:26 GMT 2022","Tue Dec 06 18:56:26 GMT 2022","167","tests","test_LandingPage","TestLanding","","","test_link_startup",""
"passed","Tue Dec 06 18:57:42 GMT 2022","Tue Dec 06 18:57:43 GMT 2022","1613","tests","test_LandingPage","TestLanding","","","test_link_telegram",""
"passed","Tue Dec 06 18:56:33 GMT 2022","Tue Dec 06 18:56:34 GMT 2022","1665","tests","test_LandingPage","TestLanding","","","test_join_button",""
"passed","Tue Dec 06 18:56:55 GMT 2022","Tue Dec 06 18:56:55 GMT 2022","206","tests","test_LandingPage","TestLanding","","","test_opportunity_block",""
"passed","Tue Dec 06 18:57:13 GMT 2022","Tue Dec 06 18:57:20 GMT 2022","7169","tests","test_LandingPage","TestLanding","","","test_mentors_cards",""
