"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 05 08:49:01 GMT 2022","Mon Dec 05 08:49:01 GMT 2022","186","tests","test_LandingPage","TestLanding","","","test_logo_header",""
"passed","Mon Dec 05 08:49:36 GMT 2022","Mon Dec 05 08:49:38 GMT 2022","1528","tests","test_LandingPage","TestLanding","","","test_mentors_cards",""
"passed","Mon Dec 05 08:49:03 GMT 2022","Mon Dec 05 08:49:03 GMT 2022","98","tests","test_LandingPage","TestLanding","","","test_link_o_nas",""
"passed","Mon Dec 05 08:49:11 GMT 2022","Mon Dec 05 08:49:11 GMT 2022","238","tests","test_LandingPage","TestLanding","","","test_theme_color_button",""
"passed","Mon Dec 05 08:49:44 GMT 2022","Mon Dec 05 08:49:48 GMT 2022","4111","tests","test_LandingPage","TestLanding","","","test_button_boosty",""
"passed","Mon Dec 05 08:50:01 GMT 2022","Mon Dec 05 08:50:02 GMT 2022","1585","tests","test_LandingPage","TestLanding","","","test_link_telegram",""
"passed","Mon Dec 05 08:49:26 GMT 2022","Mon Dec 05 08:49:27 GMT 2022","184","tests","test_LandingPage","TestLanding","","","test_why_exlab_block",""
"passed","Mon Dec 05 08:49:55 GMT 2022","Mon Dec 05 08:49:57 GMT 2022","1399","tests","test_LandingPage","TestLanding","","","test_link_linkedin",""
"passed","Mon Dec 05 08:49:52 GMT 2022","Mon Dec 05 08:49:52 GMT 2022","213","tests","test_LandingPage","TestLanding","","","test_logo_footer",""
"passed","Mon Dec 05 08:49:58 GMT 2022","Mon Dec 05 08:49:59 GMT 2022","389","tests","test_LandingPage","TestLanding","","","test_link_instagram",""
"passed","Mon Dec 05 08:49:28 GMT 2022","Mon Dec 05 08:49:30 GMT 2022","1644","tests","test_LandingPage","TestLanding","","","test_why_exlab_button_join",""
"passed","Mon Dec 05 08:49:09 GMT 2022","Mon Dec 05 08:49:09 GMT 2022","95","tests","test_LandingPage","TestLanding","","","test_link_startup",""
"passed","Mon Dec 05 08:49:12 GMT 2022","Mon Dec 05 08:49:13 GMT 2022","1035","tests","test_LandingPage","TestLanding","","","test_what_test",""
"passed","Mon Dec 05 08:49:50 GMT 2022","Mon Dec 05 08:49:50 GMT 2022","208","tests","test_LandingPage","TestLanding","","","test_stay_tune_block",""
"passed","Mon Dec 05 08:49:07 GMT 2022","Mon Dec 05 08:49:07 GMT 2022","102","tests","test_LandingPage","TestLanding","","","test_link_mentors",""
"passed","Mon Dec 05 08:49:24 GMT 2022","Mon Dec 05 08:49:24 GMT 2022","233","tests","test_LandingPage","TestLanding","","","test_o_nas_block",""
"passed","Mon Dec 05 08:50:08 GMT 2022","Mon Dec 05 08:50:08 GMT 2022","108","tests","test_LandingPage","TestLanding","","","test_link_mail_to",""
"passed","Mon Dec 05 08:49:34 GMT 2022","Mon Dec 05 08:49:35 GMT 2022","836","tests","test_LandingPage","TestLanding","","","test_project_block_logo_and_text",""
"passed","Mon Dec 05 08:49:05 GMT 2022","Mon Dec 05 08:49:05 GMT 2022","98","tests","test_LandingPage","TestLanding","","","test_link_project",""
"passed","Mon Dec 05 08:49:20 GMT 2022","Mon Dec 05 08:49:20 GMT 2022","200","tests","test_LandingPage","TestLanding","","","test_logo_opportunity_block",""
"passed","Mon Dec 05 08:49:18 GMT 2022","Mon Dec 05 08:49:18 GMT 2022","158","tests","test_LandingPage","TestLanding","","","test_link_position",""
"passed","Mon Dec 05 08:49:22 GMT 2022","Mon Dec 05 08:49:22 GMT 2022","245","tests","test_LandingPage","TestLanding","","","test_opportunity_block",""
"passed","Mon Dec 05 08:49:15 GMT 2022","Mon Dec 05 08:49:16 GMT 2022","1713","tests","test_LandingPage","TestLanding","","","test_join_button",""
"passed","Mon Dec 05 08:49:32 GMT 2022","Mon Dec 05 08:49:32 GMT 2022","110","tests","test_LandingPage","TestLanding","","","test_project_block_header",""
"passed","Mon Dec 05 08:50:04 GMT 2022","Mon Dec 05 08:50:06 GMT 2022","2045","tests","test_LandingPage","TestLanding","","","test_link_youtube",""
"passed","Mon Dec 05 08:49:40 GMT 2022","Mon Dec 05 08:49:40 GMT 2022","428","tests","test_LandingPage","TestLanding","","","test_startup_block",""
"passed","Mon Dec 05 08:49:42 GMT 2022","Mon Dec 05 08:49:42 GMT 2022","185","tests","test_LandingPage","TestLanding","","","test_help_project_block",""
