"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 06 14:52:16 GMT 2022","Tue Dec 06 14:52:17 GMT 2022","975","tests","test_LandingPage","TestLanding","","","test_link_linkedin",""
"passed","Tue Dec 06 14:51:55 GMT 2022","Tue Dec 06 14:51:55 GMT 2022","80","tests","test_LandingPage","TestLanding","","","test_project_block_header",""
"passed","Tue Dec 06 14:51:10 GMT 2022","Tue Dec 06 14:51:10 GMT 2022","33","tests","test_LandingPage","TestLanding","","","test_logo_header",""
"passed","Tue Dec 06 14:52:06 GMT 2022","Tue Dec 06 14:52:10 GMT 2022","3903","tests","test_LandingPage","TestLanding","","","test_button_boosty",""
"passed","Tue Dec 06 14:51:12 GMT 2022","Tue Dec 06 14:51:12 GMT 2022","66","tests","test_LandingPage","TestLanding","","","test_link_o_nas",""
"passed","Tue Dec 06 14:52:04 GMT 2022","Tue Dec 06 14:52:04 GMT 2022","189","tests","test_LandingPage","TestLanding","","","test_help_project_block",""
"passed","Tue Dec 06 14:51:47 GMT 2022","Tue Dec 06 14:51:47 GMT 2022","184","tests","test_LandingPage","TestLanding","","","test_o_nas_block",""
"passed","Tue Dec 06 14:52:14 GMT 2022","Tue Dec 06 14:52:14 GMT 2022","182","tests","test_LandingPage","TestLanding","","","test_logo_footer",""
"passed","Tue Dec 06 14:52:21 GMT 2022","Tue Dec 06 14:52:23 GMT 2022","1648","tests","test_LandingPage","TestLanding","","","test_link_telegram",""
"broken","Tue Dec 06 14:51:59 GMT 2022","Tue Dec 06 14:52:00 GMT 2022","510","tests","test_LandingPage","TestLanding","","","test_mentors_cards",""
"passed","Tue Dec 06 14:51:17 GMT 2022","Tue Dec 06 14:51:17 GMT 2022","64","tests","test_LandingPage","TestLanding","","","test_link_startup",""
"passed","Tue Dec 06 14:51:19 GMT 2022","Tue Dec 06 14:51:19 GMT 2022","171","tests","test_LandingPage","TestLanding","","","test_theme_color_button",""
"passed","Tue Dec 06 14:51:28 GMT 2022","Tue Dec 06 14:51:43 GMT 2022","15141","tests","test_LandingPage","TestLanding","","","test_logo_opportunity_block",""
"passed","Tue Dec 06 14:51:45 GMT 2022","Tue Dec 06 14:51:45 GMT 2022","244","tests","test_LandingPage","TestLanding","","","test_opportunity_block",""
"failed","Tue Dec 06 14:52:02 GMT 2022","Tue Dec 06 14:52:02 GMT 2022","345","tests","test_LandingPage","TestLanding","","","test_startup_block",""
"passed","Tue Dec 06 14:51:51 GMT 2022","Tue Dec 06 14:51:53 GMT 2022","1674","tests","test_LandingPage","TestLanding","","","test_why_exlab_button_join",""
"passed","Tue Dec 06 14:51:14 GMT 2022","Tue Dec 06 14:51:14 GMT 2022","68","tests","test_LandingPage","TestLanding","","","test_link_project",""
"passed","Tue Dec 06 14:52:24 GMT 2022","Tue Dec 06 14:52:26 GMT 2022","2015","tests","test_LandingPage","TestLanding","","","test_link_youtube",""
"passed","Tue Dec 06 14:52:28 GMT 2022","Tue Dec 06 14:52:28 GMT 2022","104","tests","test_LandingPage","TestLanding","","","test_link_mail_to",""
"passed","Tue Dec 06 14:51:20 GMT 2022","Tue Dec 06 14:51:21 GMT 2022","992","tests","test_LandingPage","TestLanding","","","test_what_test",""
"passed","Tue Dec 06 14:52:11 GMT 2022","Tue Dec 06 14:52:12 GMT 2022","202","tests","test_LandingPage","TestLanding","","","test_stay_tune_block",""
"passed","Tue Dec 06 14:51:26 GMT 2022","Tue Dec 06 14:51:27 GMT 2022","156","tests","test_LandingPage","TestLanding","","","test_link_position",""
"passed","Tue Dec 06 14:51:08 GMT 2022","Tue Dec 06 14:51:08 GMT 2022","45","tests","test_LandingPage","TestLanding","","","test_smoke",""
"passed","Tue Dec 06 14:52:19 GMT 2022","Tue Dec 06 14:52:19 GMT 2022","280","tests","test_LandingPage","TestLanding","","","test_link_instagram",""
"passed","Tue Dec 06 14:51:15 GMT 2022","Tue Dec 06 14:51:15 GMT 2022","55","tests","test_LandingPage","TestLanding","","","test_link_mentors",""
"passed","Tue Dec 06 14:51:57 GMT 2022","Tue Dec 06 14:51:57 GMT 2022","741","tests","test_LandingPage","TestLanding","","","test_project_block_logo_and_text",""
"passed","Tue Dec 06 14:51:23 GMT 2022","Tue Dec 06 14:51:25 GMT 2022","1739","tests","test_LandingPage","TestLanding","","","test_join_button",""
"passed","Tue Dec 06 14:51:49 GMT 2022","Tue Dec 06 14:51:49 GMT 2022","225","tests","test_LandingPage","TestLanding","","","test_why_exlab_block",""
