"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 06 17:30:16 GMT 2022","Tue Dec 06 17:30:18 GMT 2022","1552","tests","test_LandingPage","TestLanding","","","test_join_button",""
"passed","Tue Dec 06 17:31:09 GMT 2022","Tue Dec 06 17:31:09 GMT 2022","157","tests","test_LandingPage","TestLanding","","","test_logo_footer",""
"passed","Tue Dec 06 17:31:11 GMT 2022","Tue Dec 06 17:31:12 GMT 2022","874","tests","test_LandingPage","TestLanding","","","test_link_linkedin",""
"passed","Tue Dec 06 17:31:00 GMT 2022","Tue Dec 06 17:31:01 GMT 2022","174","tests","test_LandingPage","TestLanding","","","test_help_project_block",""
"passed","Tue Dec 06 17:30:14 GMT 2022","Tue Dec 06 17:30:14 GMT 2022","818","tests","test_LandingPage","TestLanding","","","test_what_test",""
"passed","Tue Dec 06 17:30:21 GMT 2022","Tue Dec 06 17:30:36 GMT 2022","15113","tests","test_LandingPage","TestLanding","","","test_logo_opportunity_block",""
"passed","Tue Dec 06 17:30:38 GMT 2022","Tue Dec 06 17:30:38 GMT 2022","211","tests","test_LandingPage","TestLanding","","","test_opportunity_block",""
"passed","Tue Dec 06 17:30:42 GMT 2022","Tue Dec 06 17:30:42 GMT 2022","363","tests","test_LandingPage","TestLanding","","","test_why_exlab_block",""
"passed","Tue Dec 06 17:30:51 GMT 2022","Tue Dec 06 17:30:57 GMT 2022","5219","tests","test_LandingPage","TestLanding","","","test_mentors_cards",""
"passed","Tue Dec 06 17:30:58 GMT 2022","Tue Dec 06 17:30:59 GMT 2022","374","tests","test_LandingPage","TestLanding","","","test_startup_block",""
"passed","Tue Dec 06 17:30:02 GMT 2022","Tue Dec 06 17:30:02 GMT 2022","73","tests","test_LandingPage","TestLanding","","","test_smoke",""
"passed","Tue Dec 06 17:30:44 GMT 2022","Tue Dec 06 17:30:45 GMT 2022","1250","tests","test_LandingPage","TestLanding","","","test_why_exlab_button_join",""
"passed","Tue Dec 06 17:30:46 GMT 2022","Tue Dec 06 17:30:46 GMT 2022","86","tests","test_LandingPage","TestLanding","","","test_project_block_header",""
"passed","Tue Dec 06 17:30:07 GMT 2022","Tue Dec 06 17:30:07 GMT 2022","143","tests","test_LandingPage","TestLanding","","","test_link_project",""
"passed","Tue Dec 06 17:31:18 GMT 2022","Tue Dec 06 17:31:20 GMT 2022","1664","tests","test_LandingPage","TestLanding","","","test_link_youtube",""
"passed","Tue Dec 06 17:30:48 GMT 2022","Tue Dec 06 17:30:50 GMT 2022","1602","tests","test_LandingPage","TestLanding","","","test_project_block_logo_and_text",""
"passed","Tue Dec 06 17:30:40 GMT 2022","Tue Dec 06 17:30:40 GMT 2022","192","tests","test_LandingPage","TestLanding","","","test_o_nas_block",""
"passed","Tue Dec 06 17:31:02 GMT 2022","Tue Dec 06 17:31:06 GMT 2022","3301","tests","test_LandingPage","TestLanding","","","test_button_boosty",""
"passed","Tue Dec 06 17:30:19 GMT 2022","Tue Dec 06 17:30:19 GMT 2022","133","tests","test_LandingPage","TestLanding","","","test_link_position",""
"passed","Tue Dec 06 17:31:22 GMT 2022","Tue Dec 06 17:31:22 GMT 2022","86","tests","test_LandingPage","TestLanding","","","test_link_mail_to",""
"passed","Tue Dec 06 17:30:04 GMT 2022","Tue Dec 06 17:30:04 GMT 2022","39","tests","test_LandingPage","TestLanding","","","test_logo_header",""
"passed","Tue Dec 06 17:31:13 GMT 2022","Tue Dec 06 17:31:14 GMT 2022","341","tests","test_LandingPage","TestLanding","","","test_link_instagram",""
"passed","Tue Dec 06 17:30:13 GMT 2022","Tue Dec 06 17:30:13 GMT 2022","280","tests","test_LandingPage","TestLanding","","","test_theme_color_button",""
"passed","Tue Dec 06 17:30:11 GMT 2022","Tue Dec 06 17:30:11 GMT 2022","145","tests","test_LandingPage","TestLanding","","","test_link_startup",""
"passed","Tue Dec 06 17:31:15 GMT 2022","Tue Dec 06 17:31:17 GMT 2022","1282","tests","test_LandingPage","TestLanding","","","test_link_telegram",""
"passed","Tue Dec 06 17:31:07 GMT 2022","Tue Dec 06 17:31:07 GMT 2022","189","tests","test_LandingPage","TestLanding","","","test_stay_tune_block",""
"passed","Tue Dec 06 17:30:05 GMT 2022","Tue Dec 06 17:30:05 GMT 2022","153","tests","test_LandingPage","TestLanding","","","test_link_o_nas",""
"passed","Tue Dec 06 17:30:09 GMT 2022","Tue Dec 06 17:30:09 GMT 2022","135","tests","test_LandingPage","TestLanding","","","test_link_mentors",""
