"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 06 17:02:34 GMT 2022","Tue Dec 06 17:02:34 GMT 2022","235","tests","test_LandingPage","TestLanding","","","test_link_project",""
"passed","Tue Dec 06 17:03:37 GMT 2022","Tue Dec 06 17:03:37 GMT 2022","179","tests","test_LandingPage","TestLanding","","","test_help_project_block",""
"passed","Tue Dec 06 17:03:52 GMT 2022","Tue Dec 06 17:03:54 GMT 2022","1352","tests","test_LandingPage","TestLanding","","","test_link_telegram",""
"passed","Tue Dec 06 17:02:41 GMT 2022","Tue Dec 06 17:02:42 GMT 2022","829","tests","test_LandingPage","TestLanding","","","test_what_test",""
"passed","Tue Dec 06 17:03:48 GMT 2022","Tue Dec 06 17:03:49 GMT 2022","950","tests","test_LandingPage","TestLanding","","","test_link_linkedin",""
"passed","Tue Dec 06 17:03:44 GMT 2022","Tue Dec 06 17:03:44 GMT 2022","229","tests","test_LandingPage","TestLanding","","","test_stay_tune_block",""
"passed","Tue Dec 06 17:02:46 GMT 2022","Tue Dec 06 17:02:47 GMT 2022","147","tests","test_LandingPage","TestLanding","","","test_link_position",""
"passed","Tue Dec 06 17:02:29 GMT 2022","Tue Dec 06 17:02:29 GMT 2022","99","tests","test_LandingPage","TestLanding","","","test_smoke",""
"passed","Tue Dec 06 17:02:43 GMT 2022","Tue Dec 06 17:02:45 GMT 2022","1502","tests","test_LandingPage","TestLanding","","","test_join_button",""
"passed","Tue Dec 06 17:03:46 GMT 2022","Tue Dec 06 17:03:46 GMT 2022","172","tests","test_LandingPage","TestLanding","","","test_logo_footer",""
"passed","Tue Dec 06 17:03:59 GMT 2022","Tue Dec 06 17:03:59 GMT 2022","106","tests","test_LandingPage","TestLanding","","","test_link_mail_to",""
"passed","Tue Dec 06 17:03:10 GMT 2022","Tue Dec 06 17:03:10 GMT 2022","526","tests","test_LandingPage","TestLanding","","","test_why_exlab_block",""
"failed","Tue Dec 06 17:03:23 GMT 2022","Tue Dec 06 17:03:33 GMT 2022","10845","tests","test_LandingPage","TestLanding","","","test_mentors_cards",""
"passed","Tue Dec 06 17:03:08 GMT 2022","Tue Dec 06 17:03:08 GMT 2022","324","tests","test_LandingPage","TestLanding","","","test_o_nas_block",""
"passed","Tue Dec 06 17:03:13 GMT 2022","Tue Dec 06 17:03:14 GMT 2022","1346","tests","test_LandingPage","TestLanding","","","test_why_exlab_button_join",""
"passed","Tue Dec 06 17:02:32 GMT 2022","Tue Dec 06 17:02:32 GMT 2022","271","tests","test_LandingPage","TestLanding","","","test_link_o_nas",""
"passed","Tue Dec 06 17:03:39 GMT 2022","Tue Dec 06 17:03:42 GMT 2022","3408","tests","test_LandingPage","TestLanding","","","test_button_boosty",""
"passed","Tue Dec 06 17:02:36 GMT 2022","Tue Dec 06 17:02:36 GMT 2022","221","tests","test_LandingPage","TestLanding","","","test_link_mentors",""
"passed","Tue Dec 06 17:02:48 GMT 2022","Tue Dec 06 17:03:03 GMT 2022","15120","tests","test_LandingPage","TestLanding","","","test_logo_opportunity_block",""
"passed","Tue Dec 06 17:02:30 GMT 2022","Tue Dec 06 17:02:30 GMT 2022","50","tests","test_LandingPage","TestLanding","","","test_logo_header",""
"passed","Tue Dec 06 17:03:06 GMT 2022","Tue Dec 06 17:03:06 GMT 2022","258","tests","test_LandingPage","TestLanding","","","test_opportunity_block",""
"passed","Tue Dec 06 17:03:55 GMT 2022","Tue Dec 06 17:03:57 GMT 2022","1955","tests","test_LandingPage","TestLanding","","","test_link_youtube",""
"passed","Tue Dec 06 17:03:50 GMT 2022","Tue Dec 06 17:03:51 GMT 2022","326","tests","test_LandingPage","TestLanding","","","test_link_instagram",""
"passed","Tue Dec 06 17:03:19 GMT 2022","Tue Dec 06 17:03:21 GMT 2022","1968","tests","test_LandingPage","TestLanding","","","test_project_block_logo_and_text",""
"passed","Tue Dec 06 17:03:16 GMT 2022","Tue Dec 06 17:03:16 GMT 2022","99","tests","test_LandingPage","TestLanding","","","test_project_block_header",""
"passed","Tue Dec 06 17:02:40 GMT 2022","Tue Dec 06 17:02:40 GMT 2022","312","tests","test_LandingPage","TestLanding","","","test_theme_color_button",""
"passed","Tue Dec 06 17:03:35 GMT 2022","Tue Dec 06 17:03:35 GMT 2022","403","tests","test_LandingPage","TestLanding","","","test_startup_block",""
"passed","Tue Dec 06 17:02:38 GMT 2022","Tue Dec 06 17:02:38 GMT 2022","191","tests","test_LandingPage","TestLanding","","","test_link_startup",""
