"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 06 18:52:25 GMT 2022","Tue Dec 06 18:52:27 GMT 2022","2147","tests","test_LandingPage","TestLanding","","","test_link_youtube",""
"passed","Tue Dec 06 18:52:05 GMT 2022","Tue Dec 06 18:52:06 GMT 2022","208","tests","test_LandingPage","TestLanding","","","test_help_project_block",""
"passed","Tue Dec 06 18:52:03 GMT 2022","Tue Dec 06 18:52:03 GMT 2022","526","tests","test_LandingPage","TestLanding","","","test_startup_block",""
"passed","Tue Dec 06 18:52:20 GMT 2022","Tue Dec 06 18:52:20 GMT 2022","294","tests","test_LandingPage","TestLanding","","","test_link_instagram",""
"passed","Tue Dec 06 18:51:11 GMT 2022","Tue Dec 06 18:51:11 GMT 2022","147","tests","test_LandingPage","TestLanding","","","test_link_startup",""
"passed","Tue Dec 06 18:51:20 GMT 2022","Tue Dec 06 18:51:20 GMT 2022","159","tests","test_LandingPage","TestLanding","","","test_link_position",""
"passed","Tue Dec 06 18:51:01 GMT 2022","Tue Dec 06 18:51:01 GMT 2022","87","tests","test_LandingPage","TestLanding","","","test_smoke",""
"passed","Tue Dec 06 18:52:22 GMT 2022","Tue Dec 06 18:52:23 GMT 2022","1342","tests","test_LandingPage","TestLanding","","","test_link_telegram",""
"passed","Tue Dec 06 18:51:13 GMT 2022","Tue Dec 06 18:51:13 GMT 2022","308","tests","test_LandingPage","TestLanding","","","test_theme_color_button",""
"passed","Tue Dec 06 18:51:02 GMT 2022","Tue Dec 06 18:51:03 GMT 2022","42","tests","test_LandingPage","TestLanding","","","test_logo_header",""
"passed","Tue Dec 06 18:52:17 GMT 2022","Tue Dec 06 18:52:18 GMT 2022","1308","tests","test_LandingPage","TestLanding","","","test_link_linkedin",""
"passed","Tue Dec 06 18:52:29 GMT 2022","Tue Dec 06 18:52:29 GMT 2022","114","tests","test_LandingPage","TestLanding","","","test_link_mail_to",""
"passed","Tue Dec 06 18:52:15 GMT 2022","Tue Dec 06 18:52:15 GMT 2022","202","tests","test_LandingPage","TestLanding","","","test_logo_footer",""
"passed","Tue Dec 06 18:52:13 GMT 2022","Tue Dec 06 18:52:13 GMT 2022","227","tests","test_LandingPage","TestLanding","","","test_stay_tune_block",""
"passed","Tue Dec 06 18:51:41 GMT 2022","Tue Dec 06 18:51:41 GMT 2022","284","tests","test_LandingPage","TestLanding","","","test_o_nas_block",""
"passed","Tue Dec 06 18:51:07 GMT 2022","Tue Dec 06 18:51:07 GMT 2022","167","tests","test_LandingPage","TestLanding","","","test_link_project",""
"passed","Tue Dec 06 18:51:43 GMT 2022","Tue Dec 06 18:51:43 GMT 2022","417","tests","test_LandingPage","TestLanding","","","test_why_exlab_block",""
"passed","Tue Dec 06 18:51:49 GMT 2022","Tue Dec 06 18:51:49 GMT 2022","137","tests","test_LandingPage","TestLanding","","","test_project_block_header",""
"passed","Tue Dec 06 18:51:17 GMT 2022","Tue Dec 06 18:51:18 GMT 2022","1422","tests","test_LandingPage","TestLanding","","","test_join_button",""
"passed","Tue Dec 06 18:51:05 GMT 2022","Tue Dec 06 18:51:05 GMT 2022","165","tests","test_LandingPage","TestLanding","","","test_link_o_nas",""
"passed","Tue Dec 06 18:51:51 GMT 2022","Tue Dec 06 18:51:51 GMT 2022","752","tests","test_LandingPage","TestLanding","","","test_project_block_logo_and_text",""
"passed","Tue Dec 06 18:51:53 GMT 2022","Tue Dec 06 18:52:00 GMT 2022","7152","tests","test_LandingPage","TestLanding","","","test_mentors_cards",""
"passed","Tue Dec 06 18:51:46 GMT 2022","Tue Dec 06 18:51:47 GMT 2022","1368","tests","test_LandingPage","TestLanding","","","test_why_exlab_button_join",""
"passed","Tue Dec 06 18:51:09 GMT 2022","Tue Dec 06 18:51:09 GMT 2022","165","tests","test_LandingPage","TestLanding","","","test_link_mentors",""
"passed","Tue Dec 06 18:52:07 GMT 2022","Tue Dec 06 18:52:11 GMT 2022","3481","tests","test_LandingPage","TestLanding","","","test_button_boosty",""
"passed","Tue Dec 06 18:51:22 GMT 2022","Tue Dec 06 18:51:37 GMT 2022","15122","tests","test_LandingPage","TestLanding","","","test_logo_opportunity_block",""
"passed","Tue Dec 06 18:51:39 GMT 2022","Tue Dec 06 18:51:39 GMT 2022","267","tests","test_LandingPage","TestLanding","","","test_opportunity_block",""
"passed","Tue Dec 06 18:51:14 GMT 2022","Tue Dec 06 18:51:15 GMT 2022","1202","tests","test_LandingPage","TestLanding","","","test_what_test",""
