"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 06 15:11:00 GMT 2022","Tue Dec 06 15:11:04 GMT 2022","4196","tests","test_LandingPage","TestLanding","","","test_button_boosty",""
"passed","Tue Dec 06 15:10:13 GMT 2022","Tue Dec 06 15:10:14 GMT 2022","126","tests","test_LandingPage","TestLanding","","","test_link_position",""
"passed","Tue Dec 06 15:10:07 GMT 2022","Tue Dec 06 15:10:07 GMT 2022","283","tests","test_LandingPage","TestLanding","","","test_theme_color_button",""
"passed","Tue Dec 06 15:10:05 GMT 2022","Tue Dec 06 15:10:05 GMT 2022","87","tests","test_LandingPage","TestLanding","","","test_link_startup",""
"passed","Tue Dec 06 15:10:42 GMT 2022","Tue Dec 06 15:10:43 GMT 2022","819","tests","test_LandingPage","TestLanding","","","test_project_block_logo_and_text",""
"failed","Tue Dec 06 15:11:06 GMT 2022","Tue Dec 06 15:11:17 GMT 2022","10468","tests","test_LandingPage","TestLanding","","","test_stay_tune_block",""
"passed","Tue Dec 06 15:10:11 GMT 2022","Tue Dec 06 15:10:12 GMT 2022","1303","tests","test_LandingPage","TestLanding","","","test_join_button",""
"passed","Tue Dec 06 15:10:32 GMT 2022","Tue Dec 06 15:10:32 GMT 2022","230","tests","test_LandingPage","TestLanding","","","test_opportunity_block",""
"passed","Tue Dec 06 15:09:57 GMT 2022","Tue Dec 06 15:09:57 GMT 2022","145","tests","test_LandingPage","TestLanding","","","test_smoke",""
"passed","Tue Dec 06 15:10:35 GMT 2022","Tue Dec 06 15:10:36 GMT 2022","228","tests","test_LandingPage","TestLanding","","","test_why_exlab_block",""
"failed","Tue Dec 06 15:10:58 GMT 2022","Tue Dec 06 15:10:59 GMT 2022","198","tests","test_LandingPage","TestLanding","","","test_help_project_block",""
"passed","Tue Dec 06 15:10:40 GMT 2022","Tue Dec 06 15:10:40 GMT 2022","97","tests","test_LandingPage","TestLanding","","","test_project_block_header",""
"passed","Tue Dec 06 15:10:02 GMT 2022","Tue Dec 06 15:10:02 GMT 2022","88","tests","test_LandingPage","TestLanding","","","test_link_project",""
"passed","Tue Dec 06 15:11:33 GMT 2022","Tue Dec 06 15:11:33 GMT 2022","303","tests","test_LandingPage","TestLanding","","","test_link_instagram",""
"passed","Tue Dec 06 15:11:30 GMT 2022","Tue Dec 06 15:11:31 GMT 2022","1108","tests","test_LandingPage","TestLanding","","","test_link_linkedin",""
"failed","Tue Dec 06 15:10:57 GMT 2022","Tue Dec 06 15:10:57 GMT 2022","237","tests","test_LandingPage","TestLanding","","","test_startup_block",""
"passed","Tue Dec 06 15:10:08 GMT 2022","Tue Dec 06 15:10:09 GMT 2022","798","tests","test_LandingPage","TestLanding","","","test_what_test",""
"broken","Tue Dec 06 15:11:38 GMT 2022","Tue Dec 06 15:11:38 GMT 2022","232","tests","test_LandingPage","TestLanding","","","test_link_youtube",""
"passed","Tue Dec 06 15:11:35 GMT 2022","Tue Dec 06 15:11:36 GMT 2022","1584","tests","test_LandingPage","TestLanding","","","test_link_telegram",""
"passed","Tue Dec 06 15:09:59 GMT 2022","Tue Dec 06 15:09:59 GMT 2022","117","tests","test_LandingPage","TestLanding","","","test_logo_header",""
"passed","Tue Dec 06 15:10:00 GMT 2022","Tue Dec 06 15:10:00 GMT 2022","96","tests","test_LandingPage","TestLanding","","","test_link_o_nas",""
"passed","Tue Dec 06 15:10:34 GMT 2022","Tue Dec 06 15:10:34 GMT 2022","227","tests","test_LandingPage","TestLanding","","","test_o_nas_block",""
"passed","Tue Dec 06 15:10:15 GMT 2022","Tue Dec 06 15:10:30 GMT 2022","15143","tests","test_LandingPage","TestLanding","","","test_logo_opportunity_block",""
"failed","Tue Dec 06 15:11:18 GMT 2022","Tue Dec 06 15:11:29 GMT 2022","10472","tests","test_LandingPage","TestLanding","","","test_logo_footer",""
"passed","Tue Dec 06 15:11:40 GMT 2022","Tue Dec 06 15:11:40 GMT 2022","101","tests","test_LandingPage","TestLanding","","","test_link_mail_to",""
"failed","Tue Dec 06 15:10:44 GMT 2022","Tue Dec 06 15:10:55 GMT 2022","10820","tests","test_LandingPage","TestLanding","","","test_mentors_cards",""
"passed","Tue Dec 06 15:10:04 GMT 2022","Tue Dec 06 15:10:04 GMT 2022","73","tests","test_LandingPage","TestLanding","","","test_link_mentors",""
"passed","Tue Dec 06 15:10:37 GMT 2022","Tue Dec 06 15:10:39 GMT 2022","1301","tests","test_LandingPage","TestLanding","","","test_why_exlab_button_join",""
