"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 06 17:17:02 GMT 2022","Tue Dec 06 17:17:02 GMT 2022","221","tests","test_LandingPage","TestLanding","","","test_stay_tune_block",""
"passed","Tue Dec 06 17:15:50 GMT 2022","Tue Dec 06 17:15:50 GMT 2022","76","tests","test_LandingPage","TestLanding","","","test_logo_header",""
"passed","Tue Dec 06 17:16:24 GMT 2022","Tue Dec 06 17:16:24 GMT 2022","266","tests","test_LandingPage","TestLanding","","","test_opportunity_block",""
"passed","Tue Dec 06 17:15:48 GMT 2022","Tue Dec 06 17:15:48 GMT 2022","290","tests","test_LandingPage","TestLanding","","","test_smoke",""
"passed","Tue Dec 06 17:16:07 GMT 2022","Tue Dec 06 17:16:22 GMT 2022","15105","tests","test_LandingPage","TestLanding","","","test_logo_opportunity_block",""
"passed","Tue Dec 06 17:16:26 GMT 2022","Tue Dec 06 17:16:26 GMT 2022","248","tests","test_LandingPage","TestLanding","","","test_o_nas_block",""
"failed","Tue Dec 06 17:16:39 GMT 2022","Tue Dec 06 17:16:50 GMT 2022","10788","tests","test_LandingPage","TestLanding","","","test_mentors_cards",""
"passed","Tue Dec 06 17:16:36 GMT 2022","Tue Dec 06 17:16:37 GMT 2022","1844","tests","test_LandingPage","TestLanding","","","test_project_block_logo_and_text",""
"passed","Tue Dec 06 17:15:57 GMT 2022","Tue Dec 06 17:15:57 GMT 2022","161","tests","test_LandingPage","TestLanding","","","test_link_startup",""
"passed","Tue Dec 06 17:16:33 GMT 2022","Tue Dec 06 17:16:33 GMT 2022","124","tests","test_LandingPage","TestLanding","","","test_project_block_header",""
"failed","Tue Dec 06 17:16:53 GMT 2022","Tue Dec 06 17:16:53 GMT 2022","253","tests","test_LandingPage","TestLanding","","","test_startup_block",""
"passed","Tue Dec 06 17:15:53 GMT 2022","Tue Dec 06 17:15:53 GMT 2022","154","tests","test_LandingPage","TestLanding","","","test_link_project",""
"passed","Tue Dec 06 17:15:59 GMT 2022","Tue Dec 06 17:15:59 GMT 2022","376","tests","test_LandingPage","TestLanding","","","test_theme_color_button",""
"passed","Tue Dec 06 17:17:06 GMT 2022","Tue Dec 06 17:17:06 GMT 2022","855","tests","test_LandingPage","TestLanding","","","test_link_linkedin",""
"passed","Tue Dec 06 17:16:02 GMT 2022","Tue Dec 06 17:16:04 GMT 2022","1572","tests","test_LandingPage","TestLanding","","","test_join_button",""
"passed","Tue Dec 06 17:17:16 GMT 2022","Tue Dec 06 17:17:18 GMT 2022","1876","tests","test_LandingPage","TestLanding","","","test_link_youtube",""
"passed","Tue Dec 06 17:16:56 GMT 2022","Tue Dec 06 17:17:00 GMT 2022","3800","tests","test_LandingPage","TestLanding","","","test_button_boosty",""
"passed","Tue Dec 06 17:16:54 GMT 2022","Tue Dec 06 17:16:55 GMT 2022","230","tests","test_LandingPage","TestLanding","","","test_help_project_block",""
"passed","Tue Dec 06 17:16:28 GMT 2022","Tue Dec 06 17:16:28 GMT 2022","372","tests","test_LandingPage","TestLanding","","","test_why_exlab_block",""
"passed","Tue Dec 06 17:16:00 GMT 2022","Tue Dec 06 17:16:01 GMT 2022","828","tests","test_LandingPage","TestLanding","","","test_what_test",""
"passed","Tue Dec 06 17:17:04 GMT 2022","Tue Dec 06 17:17:04 GMT 2022","171","tests","test_LandingPage","TestLanding","","","test_logo_footer",""
"passed","Tue Dec 06 17:17:19 GMT 2022","Tue Dec 06 17:17:19 GMT 2022","100","tests","test_LandingPage","TestLanding","","","test_link_mail_to",""
"passed","Tue Dec 06 17:17:11 GMT 2022","Tue Dec 06 17:17:11 GMT 2022","346","tests","test_LandingPage","TestLanding","","","test_link_instagram",""
"passed","Tue Dec 06 17:17:13 GMT 2022","Tue Dec 06 17:17:14 GMT 2022","1433","tests","test_LandingPage","TestLanding","","","test_link_telegram",""
"passed","Tue Dec 06 17:15:51 GMT 2022","Tue Dec 06 17:15:52 GMT 2022","175","tests","test_LandingPage","TestLanding","","","test_link_o_nas",""
"passed","Tue Dec 06 17:15:55 GMT 2022","Tue Dec 06 17:15:55 GMT 2022","160","tests","test_LandingPage","TestLanding","","","test_link_mentors",""
"passed","Tue Dec 06 17:16:05 GMT 2022","Tue Dec 06 17:16:06 GMT 2022","134","tests","test_LandingPage","TestLanding","","","test_link_position",""
"passed","Tue Dec 06 17:16:30 GMT 2022","Tue Dec 06 17:16:31 GMT 2022","1329","tests","test_LandingPage","TestLanding","","","test_why_exlab_button_join",""
